home_uid,host_uid,host_programme,label,reason,labelled_by
uns-pmf:M3-22,utwente:202500362,utwente-tcs-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202500568,utwente-tcs-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-23,utwente:202001033,utwente-tcs-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202001041,utwente-tcs-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202001046,utwente-tcs-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202300357,utwente-tcs-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202400444,utwente-tcs-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202400591,utwente-tcs-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202500332,utwente-tcs-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202500342,utwente-tcs-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202500352,utwente-tcs-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202500353,utwente-tcs-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202500354,utwente-tcs-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202500356,utwente-tcs-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202500361,utwente-tcs-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202500568,utwente-tcs-bsc,0,No macroeconomics or public finance content.,"claude, blind"
